place_id,place_name,lat,lon,place_address,category
0,파란마음주간보호센터,37.4923175,127.118104,,subway
1,송파구수화통역센터,37.48089,126.8825735,,subway
2,TEST,37.464689,126.693408,,subway
3,가락시장,37.497942,127.027621,,subway
4,가산디지털단지,37.517473,127.0411685,,subway
5,간석,37.53594,127.132187,,subway
6,강남,37.53051,127.120535,,subway
7,강남구청,37.535144,127.094672,,subway
8,강동,37.4981619,127.1346598,,subway
9,강동구청,37.494698,126.858504,,subway
10,강변,37.572455,126.806839,,subway
11,개농,37.493422,127.143597,,subway
12,개봉,37.540389,127.069236,,subway
13,개화산,37.443987,127.007899,,subway
14,거여,37.575838,126.97358,,subway
15,건대입구,37.555051,127.15411,,subway
16,경마공원,37.590401,127.035859,,subway
17,경복궁,37.5049142,127.0049151,,subway
18,고덕,37.316821,126.823094,,subway
19,고려대,35.8921571,128.5534645,,subway
20,고속터미널,37.54322,126.951576,,subway
21,고잔,37.625787,127.072894,,subway
22,공단,37.433205,126.996404,,subway
23,공덕,37.419578,126.908476,,subway
24,공릉,37.545332,127.103606,,subway
25,과천,37.4793066,126.8546747,,subway
26,관악,37.5705263,126.9765729,,subway
27,광나루,37.547478,126.931855,,subway
28,광명사거리,37.4934705,127.0142285,,subway
29,광화문,37.5031784,126.8820367,,subway
30,광흥창,37.48525,126.901472,,subway
31,교대,37.611324,126.917297,,subway
32,구로,37.5368933,127.0852645,,subway
33,구로디지털단지,37.496273,126.869599,,subway
34,구산,37.636581,126.918833,,subway
35,구의,37.5573355,127.079589,,subway
36,구일,37.353732,126.948517,,subway
37,구파발,37.545539,127.142906,,subway
38,군자,37.372237,126.9434895,,subway
39,군포,37.54826,127.015789,,subway
40,굽은다리,37.537769,127.139992,,subway
41,금정,37.603185,127.024914,,subway
42,금호,37.5618288,126.8019274,,subway
43,길동,37.5317675,126.8467055,,subway
44,길음,37.477117,126.963418,,subway
45,김포공항,37.486087,126.887272,,subway
46,까치산,37.48491,127.016274,,subway
47,낙성대,37.484876,126.970673,,subway
48,남구로,37.540597,126.971171,,subway
49,남부터미널,37.464237,126.989097,,subway
50,남성,37.451541,127.159821,,subway
51,남영,37.487707,126.993598,,subway
52,남태령,37.514072,126.94167,,subway
53,남한산성입구,37.656349,127.063354,,subway
54,내방,37.600869,126.935761,,subway
55,노량진,37.534945,126.9853515,,subway
56,노원,37.644599,127.051406,,subway
57,녹번,37.511206,127.021728,,subway
58,녹사평,37.44505,127.156709,,subway
59,녹천,37.567072,127.052382,,subway
60,논현,37.67026,127.079011,,subway
61,단대오거리,37.5340278,126.9019901,,subway
62,답십리,37.631957,126.8102965,,subway
63,당고개,37.435724,127.006474,,subway
64,당산,37.4930835,126.8957865,,subway
65,대곡,37.512537,126.926392,,subway
66,대공원,37.328304,126.91716,,subway
67,대림,37.493601,127.079526,,subway
68,대방,37.494569,127.063446,,subway
69,대야미,37.6758831,126.7477558,,subway
70,대청,37.547674,126.942332,,subway
71,대치,37.49106,127.0556945,,subway
72,대화,37.51446,126.882624,,subway
73,대흥,37.679441,127.045521,,subway
74,도곡,37.689596,127.0461945,,subway
75,도림천,37.468604,126.642824,,subway
76,도봉,37.574453,126.957918,,subway
77,도봉산,37.618387,126.933037,,subway
78,도원,37.4659942,126.8895083,,subway
79,독립문,37.610493,127.056403,,subway
80,동대문,37.5,127,,etc
81,독바위,37.565102,127.007765,,subway
82,독산,37.565102,127.007765,,subway
83,돌곶이,37.558126,127.005316,,subway
84,동대문역사문화공원,37.572729,127.016008,,subway
85,동대문운동장,37.470869,126.702884,,subway
86,동대입구,37.475414,126.632598,,subway
87,동묘앞,37.503062,126.9790995,,subway
88,동암,36.833791,127.148905,,subway
89,동인천,37.527657,127.136231,,subway
90,동작,37.54724,127.04731,,subway
91,두정,37.531537,127.066691,,subway
92,둔촌동,37.5619185,126.826919,,subway
93,뚝섬,37.652185,126.777641,,subway
94,뚝섬유원지,37.665375,127.057614,,subway
95,마곡,37.566127,127.042965,,subway
96,마두,37.49502,127.15279,,subway
97,마들,37.539705,126.94604,,subway
98,마장,37.563418,126.903472,,subway
99,마천,37.5559772,126.9012821,,subway
100,마포,37.710499,127.04736,,subway
101,마포구청,37.487035,127.046918,,subway
102,망원,37.61078,127.077707,,subway
103,망월산,37.588745,127.087494,,subway
104,매봉,37.5609892,126.9861868,,subway
105,먹골,37.55131,127.144014,,subway
106,면목,37.3900837,126.9305068,,subway
107,명동,37.432124,127.129064,,subway
108,명일,37.526072,126.864301,,subway
109,명학,37.517641,127.11274,,subway
110,모란,37.582634,126.950134,,subway
111,목동,37.5169837,126.8993953,,subway
112,몽촌토성,37.4851331,127.1238462,,subway
113,무악재,37.626394,127.026132,,subway
114,문래,37.613251,127.030084,,subway
115,문정,37.312244,126.903684,,subway
116,미아,37.508213,127.011847,,subway
117,미아삼거리,37.558683,126.837595,,subway
118,반월,37.481512,126.997638,,subway
119,반포,37.508559,127.12596,,subway
120,발산,37.66747,127.044295,,subway
121,방배,37.577622,126.812826,,subway
122,방이,37.642973,126.788109,,subway
123,방학,37.483301,126.707179,,subway
124,방화,37.5478919,127.0071227,,subway
125,백석,37.389854,126.950627,,subway
126,백운,37.206821,127.033268,,subway
127,버티고개,37.499929,126.920282,,subway
128,범계,37.585331,127.019391,,subway
129,병점,37.470375,127.126685,,subway
130,보라매,37.482476,126.941574,,subway
131,봉화산,37.5,127,,etc
132,보문,37.488479,126.740549,,subway
133,복정,37.4840664,126.7827787,,subway
134,봉천,37.4903861,126.7236421,,subway
135,부개,37.6105025,126.9298435,,subway
136,부천,37.580966,127.088503,,subway
137,부평,37.476559,126.981633,,subway
138,불광,37.358019,126.932969,,subway
139,사가정,37.456639,127.150057,,subway
140,사당,37.5350315,126.9734515,,subway
141,산본,37.508861,127.063149,,subway
142,산성,37.653096,126.895559,,subway
143,삼각지,37.660566,127.073202,,subway
144,삼성,37.503072,126.947753,,subway
145,삼송,37.3028447,126.8665333,,subway
146,상계,37.5952536,127.0858527,,subway
147,상도,37.5454728,126.9244174,,subway
148,상록수,37.5645,127.028872,,subway
149,상봉,37.6066,127.048862,,subway
150,상수,37.5570545,127.169184,,subway
151,상왕십리,37.591014,126.913582,,subway
152,상월곡,37.56577,126.96665,,subway
153,상일동,37.48121,126.952712,,subway
154,새절,37.5536067,126.9696195,,subway
155,서대문,37.057003,127.053294,,subway
156,서울대입구,37.49184,127.007688,,subway
157,서울역,37.6150815,127.0657675,,subway
158,서정리,37.435161,126.902233,,subway
159,서초,37.505438,127.106981,,subway
160,석계,37.504479,127.048941,,subway
161,석수,37.451854,127.002164,,subway
162,석촌,37.300344,126.97086,,subway
163,선릉,37.520661,127.103822,,subway
164,선바위,37.6237325,127.061817,,subway
166,성균관대,37.544569,127.055974,,subway
167,성내,37.59272,127.016544,,subway
168,성북,36.916675,127.126936,,subway
169,성수,37.2441023,127.0137721,,subway
170,성신대입구,37.187288,127.043279,,subway
171,성환,37.482755,126.795654,,subway
172,세류,37.487626,126.753045,,subway
173,세마,35.137559,126.791535,,subway
174,소사,37.075533,127.054377,,subway
175,송내,37.499739,127.112201,,subway
176,송정,37.677881,127.055293,,subway
177,송탄,37.5840042,126.8955434,,subway
178,송파,37.4874685,127.1013245,,subway
179,수락산,37.2664398,126.9994077,,subway
180,수색,37.6371095,127.0247325,,subway
181,수서,37.4376114,127.1410201,,subway
182,수원,37.545097,126.971987,,subway
183,수유,37.496374,126.953504,,subway
184,수진,37.5657037,126.9768616,,subway
185,숙대입구,37.455645,126.894003,,subway
186,숭실대입구,37.554468,127.020794,,subway
187,시청,37.517346,126.9164095,,subway
188,시흥,37.337488,126.767306,,subway
189,신금호,37.569889,127.04701,,subway
190,신길,37.565671,127.019468,,subway
191,신길온천,37.487519,126.913282,,subway
192,신답,37.499717,126.928189,,subway
193,신당,37.508562,126.891336,,subway
194,신대방,37.4626176,126.9383251,,subway
195,신대방삼거리,37.524124,127.022883,,subway
196,신도림,37.575326,127.0248495,,subway
197,신림,37.529187,126.967886,,subway
198,신사,37.601829,127.067347,,subway
199,신설동,37.524977,126.856164,,subway
200,신용산,37.520209,126.852796,,subway
201,신이문,37.511624,127.085585,,subway
202,신정,37.559768,126.942308,,subway
203,신정네거리,37.50013,126.908969,,subway
204,신천,37.440949,127.147493,,subway
205,신촌,37.6482236,127.0343875,,subway
206,신풍,37.552404,127.089107,,subway
207,신흥,37.557382,126.956083,,subway
208,쌍문,37.576556,126.985472,,subway
209,아차산,37.327006,126.788748,,subway
210,아현,37.586296,127.029137,,subway
211,안국,37.4026846,126.9220496,,subway
212,안산,37.550148,127.127519,,subway
213,안암,37.531684,127.0302926,,subway
214,안양,37.55359,126.956739,,subway
215,암사,37.554431,127.010444,,subway
216,압구정,37.484102,127.034369,,subway
217,애오개,37.512322,126.865633,,subway
218,약수,37.492778,127.492149,,subway
219,양재,37.547905,127.074593,,subway
220,양천구청,37.527141,126.93281,,subway
221,양평,37.5215695,126.9243115,,subway
222,어린이대공원,37.4851398,126.8116223,,subway
223,여의나루,37.500326,127.036087,,subway
224,여의도,37.606314,126.922881,,subway
225,역곡,37.618812,126.920842,,subway
226,역삼,37.5154133,126.9071288,,subway
227,역촌,37.5248203,126.8959946,,subway
228,연신내,37.5227176,126.9051461,,subway
229,영등포,37.5022335,127.128354,,subway
230,영등포구청,37.4944,126.844551,,subway
231,영등포시장,37.524553,126.87505,,subway
232,오금,37.14581,127.067125,,subway
233,오류동,37.169401,127.06308,,subway
234,오목교,37.362241,126.738626,,subway
235,오산,37.540514,127.018698,,subway
236,오산대,37.4921505,126.8236345,,subway
237,오이도,37.516628,127.13109,,subway
238,옥수,37.5611284,127.035505,,subway
239,온수,37.595518,127.059615,,subway
240,올림픽공원,37.56217,127.050835,,subway
241,왕십리,37.573927,127.038653,,subway
242,외대앞,37.573793,127.086818,,subway
243,용답,37.5384272,126.9654442,,subway
244,용두,37.548783,126.836334,,subway
245,용마산,37.653328,126.843006,,subway
246,용산,37.633114,127.058835,,subway
247,우장산,37.601925,127.04153,,subway
248,원당,37.566286,126.9917735,,subway
249,월계,37.5670145,126.9978305,,subway
250,월곡,37.566056,126.982662,,subway
251,을지로3가,37.598472,126.915592,,subway
252,을지로4가,37.320648,126.948099,,subway
253,을지로입구,37.7387295,127.0458908,,subway
254,응암,37.748362,127.044251,,subway
255,의왕,37.556761,126.945857,,subway
256,의정부,37.5224761,126.9738155,,subway
257,의정부북부,37.534533,126.994579,,subway
258,이대,37.400807,126.976384,,subway
259,이촌,37.476364,126.616936,,subway
260,이태원,37.483869,127.084032,,subway
261,인덕원,37.5132612,127.1001336,,subway
262,인천,37.51296,127.011611,,subway
263,일원,37.504905,126.939191,,subway
264,잠실,37.699655,127.052276,,subway
265,잠원,37.477699,127.126274,,subway
266,장승배기,37.561472,127.064657,,subway
267,장암,37.6596496,126.7732889,,subway
268,장지,37.426119,126.9898051,,subway
269,장한평,37.351816,126.742844,,subway
270,정발산,37.578162,127.034895,,subway
271,정부과천청사,37.466809,126.657165,,subway
272,정왕,37.570169,126.983099,,subway
273,제기동,37.5715,126.9912475,,subway
274,제물포,37.570988,127.001921,,subway
275,종각,37.511051,127.073774,,subway
276,종로3가,37.4565562,126.6845807,,subway
277,종로5가,37.670186,126.7611005,,subway
278,종합운동장,37.645494,127.063907,,subway
279,주안,37.565535,127.084086,,subway
280,주엽,37.486664,126.764474,,subway
281,중계,37.316055,126.838532,,subway
282,중곡,37.602572,127.079285,,subway
283,중동,37.583933,126.909686,,subway
284,중앙,37.018822,127.070269,,subway
285,중화,37.648114,126.913746,,subway
286,증산,36.870921,127.143774,,subway
287,지제,37.109771,127.062342,,subway
288,지축,37.653454,127.047574,,subway
289,직산,37.579361,127.015281,,subway
290,진위,36.809084,127.146561,,subway
291,창동,37.486686,126.838681,,subway
292,창신,37.5439937,127.1256452,,subway
293,천안,37.4759465,126.8682506,,subway
294,천왕,37.5591145,127.0131005,,subway
295,천호,37.51912,127.051937,,subway
296,철산,37.581381,127.048958,,subway
297,청구,37.486491,126.981876,,subway
298,청담,37.486651,126.982164,,subway
299,청량리,37.5609739,126.9935287,,subway
300,총신대입구,37.560055,126.963672,,subway
301,총신대입구(이수),37.6179085,127.0750345,,subway
302,충무로,37.394346,126.96388,,subway
303,충정로,36.991145,127.084981,,subway
304,태릉입구,37.63595,127.068213,,subway
305,평촌,37.5135304,127.0315341,,subway
306,평택,37.496683,127.070549,,subway
307,하계,37.539518,127.001736,,subway
308,학동,37.309685,126.853656,,subway
309,학여울,37.588374,127.005907,,subway
310,한강진,37.5556003,127.0436832,,subway
311,한대앞,37.5495753,126.9139908,,subway
312,한성대입구,37.557402,127.029637,,subway
313,한양대,37.58208,127.001892,,subway
314,합정,37.557527,126.9244669,,subway
315,행당,37.588792,126.944094,,subway
316,혜화,37.541578,126.840436,,subway
317,홍대입구,37.620513,127.084244,,subway
318,홍제,37.28399,126.989581,,subway
319,화곡,37.63459,126.832645,,subway
320,화랑대,37.589756,127.057977,,subway
321,화서,37.724522,127.0472035,,subway
322,화정,37.5596339,126.9797158,,subway
323,회기,37.539289,126.961339,,subway
324,효창공원앞,37.539519,126.961328,,subway
325,회현,37.559816,126.979679,,subway
326,회룡,37.724794,127.047204,,subway
10000,A아트홀(구.신연아트홀),37.5832687,127.002443,서울특별시 종로구 동숭동 1-37,movie/concerthall
10001,BBC씨어터,37.5239298,127.0251432,서울특별시 강남구 신사동  568-2,movie/concerthall
10002,BREAK OUT 전용극장,37.5688354,126.988123,서울특별시 종로구 관철동 33-1,movie/concerthall
10003,BYRDS(버즈),37.5491004,126.9228601,서울특별시 마포구 와우산로 51,movie/concerthall
10004,Between the Bars,37.5548332,126.9232125,서울특별시 마포구 어울마당로 114,movie/concerthall
10005,CGV 강남,37.501621,127.0263906,서울특별시 강남구 역삼동 814-6 스타플렉스 4-11층,movie/concerthall
10006,CGV 명동,37.5634244,126.9829197,서울특별시 중구 명동2가 83-5 눈스퀘어 8층,movie/concerthall
10007,CGV 상암,37.5699509,126.899029,서울특별시 마포구 월드컵로 240,movie/concerthall
10008,CGV 송파,37.4787378,127.1211166,서울특별시 송파구 문정동 294 가든파이브 라이프 YOUNG관 10층,movie/concerthall
10009,CGV강변,37.5284517,127.1253784,서울특별시 강동구 성내로 48,movie/concerthall
10010,CGV구로,37.5011769,126.8828472,서울특별시 구로구 구로중앙로 152,movie/concerthall
10011,CGV군자,37.5558098,127.0783645,서울특별시 광진구 능동로  289,movie/concerthall
10012,CGV대학로,37.5706508,126.9729916,서울특별시 종로구 새문안로 75,movie/concerthall
10013,CGV목동,37.5265922,126.8744517,서울특별시 양천구 목동동로 257,movie/concerthall
10014,CGV불광,37.60974,126.9289681,서울특별시 은평구 불광로  20,movie/concerthall
10015,CGV신촌아트레온,37.5565404,126.9402938,서울특별시 서대문구 신촌로  129,movie/concerthall
10016,CGV신한카드아트홀(구 CGV팝아트홀),37.5170517,126.9033332,서울특별시 영등포구 영등포동 4가 442번지 타임스퀘어내 CGV팝아트홀 7층,movie/concerthall
10017,CGV압구정,37.5243665,127.0294163,서울특별시 강남구 압구정로30길  45,movie/concerthall
10018,CGV영등포,37.5292613,126.9249062,서울특별시 영등포구 여의공원로 101,movie/concerthall
10019,CLUB ANSWER,37.525151,127.0519996,서울특별시 강남구 청담동 125-16,movie/concerthall
10020,CLUB mASS,37.4995522,127.0263079,서울특별시 서초구 서초4동 1306-8번지 대동빌딩 B1,movie/concerthall
10021,GS타워 소극장,37.5015494,127.0373177,서울특별시 강남구 역삼1동 679-1 GS타워 25층,movie/concerthall
10022,JW 메리어트호텔 그랜드볼룸,37.5043222,127.0035383,서울특별시 서초구 반포동 19-3 메리어트호텔,movie/concerthall
10023,LG아트센터,37.5019921,127.0373522,서울특별시 강남구 논현로  508,movie/concerthall
10024,LIG아트홀,37.4992053,127.0302669,서울특별시 강남구 테헤란로  117,movie/concerthall
10025,LIG아트홀(강남),37.4992001,127.0302844,서울특별시 강남구 역삼동 649-11 LIG타워 LIG아트홀,movie/concerthall
10026,OTM청담아트홀 (구KS청담홀),37.5238931,127.0396447,서울특별시 강남구 청담동 86번지 I 빌딩 3층,movie/concerthall
10027,Question Hall,37.525151,127.0519996,서울특별시 강남구 청담동 125-16,movie/concerthall
10028,강남 동양아트홀,37.5162624,127.0206477,서울특별시 강남구 논현동 1-3 렉스타워 지하 1층,movie/concerthall
10029,강북 정동 난타 전용관,37.5681627,126.9699713,서울특별시 중구 정동 22번지 경향신문사 건물 1층,movie/concerthall
10030,건국대학교 국제회의장,37.5438883,127.0759546,서울특별시 광진구 능동로 120 (화양동),movie/concerthall
10031,건국대학교 새천년관 대공연장,37.5438883,127.0759546,서울특별시 광진구 능동로 120 (화양동),movie/concerthall
10032,경희대학교 평화의전당,37.5964932,127.0525006,서울특별시 동대문구 회기동 1번지,movie/concerthall
10034,고려대학교 화정체육관,37.5,127,,etc
10035,광화문 아트홀,37.5,127,,etc
10036,국립국악원,37.5,127,,etc
10037,국립극장,37.5529157,127.0000668,서울특별시 중구 장충동2가 14-67번지,movie/concerthall
10038,국립중앙박물관 극장 용,37.5202471,126.9824662,서울특별시 용산구 용산동 6가 168-6번지,movie/concerthall
10039,그랜드 앰배서더 서울 그랜드 볼룸,37.5601325,127.00231,서울특별시 중구 장충동 2가 186-54,movie/concerthall
10040,그랜드하얏트서울 그랜드볼룸,37.53955,126.9977202,서울특별시 용산구 한남동 747-7,movie/concerthall
10041,그랜드힐튼호텔 컨벤션홀,37.5885865,126.934996,서울특별시 서대문구 연희로 353,movie/concerthall
10042,금호아트홀,37.5834707,126.9998549,서울특별시 종로구 대명길 28,movie/concerthall
10043,꽃비,37.5489641,126.9199129,서울특별시 마포구 독막로 9길14,movie/concerthall
10044,나루아트센터,37.5374246,127.070453,서울특별시 광진구 능동로 76 (자양동),movie/concerthall
10045,난타전용관(강북정동),37.5681627,126.9699713,서울특별시 중구 정동 22번지,movie/concerthall
10046,난타전용관(명동),37.5634602,126.9837519,서울특별시 중구 명동 2가 50-14 유네스코빌딩 3층,movie/concerthall
10047,난타전용관(홍대),37.553188,126.9211802,"서울특별시 마포구 양화로16길 29 옐로우다이아몬드 지하 2,3층",movie/concerthall
10048,남산예술센터,37.5587774,126.9882484,서울특별시 중구 소파로 138 (예장동 8-19),movie/concerthall
10049,대안극장,37.5549807,126.9300344,서울특별시 마포구 와우산로 155-1,movie/concerthall
10050,대학로 SH 아트홀,37.5799228,127.0034942,서울특별시 종로구 동숭동 1-131,movie/concerthall
10051,대학로 갈갈이 콘서트홀,37.5809993,127.0035152,서울특별시 종로구 동숭동 1-100,movie/concerthall
10052,대학로 단막극장,37.5833237,127.0045875,서울특별시 종로구 동숭동 12-6,movie/concerthall
10053,대학로 마로니에 소극장,37.580599,127.0045801,서울특별시 종로구 동숭동 130-47,movie/concerthall
10054,대학로 씨어터 SH,37.5799228,127.0034942,서울특별시 종로구 동숭동 1-131,movie/concerthall
10055,대학로 씨어터 디아더,37.5801275,127.0034992,서울특별시 종로구 동숭동 1-132,movie/concerthall
10056,대학로 아리랑 소극장,37.5800107,127.004254,서울특별시 종로구 동숭동 1-153,movie/concerthall
10057,대학로 아티스탄홀,37.5831041,127.0020841,서울특별시 종로구 동숭동 1-35 아티스탄홀,movie/concerthall
10058,대학로 어뮤징 씨어터,37.5807835,127.0041587,서울특별시 종로구 동숭동 1-145 대학빌딩 5층,movie/concerthall
10059,대학로 우리네극장,37.5807835,127.0041587,서울특별시 종로구 동숭동 1-145,movie/concerthall
10060,대학로 웃찾사 전용관(구.Boom Box),37.5815943,127.0028104,서울특별시 종로구 동숭동 1-113번지 지하 1층,movie/concerthall
10061,대학로예술극장,37.5820725,127.0031764,서울특별시 종로구 대학로10길 17,movie/concerthall
10062,대한극장,37.5598785,126.9671041,서울특별시 중구 청파로 463,movie/concerthall
10063,도깨비스톰 전용관,37.5681627,126.9699713,서울특별시 중구 정동 22,movie/concerthall
10064,동숭아트센터,37.5837122,127.0037278,서울특별시 종로구 동숭길 122,movie/concerthall
10065,동영아트홀 (구 계몽아트홀),37.4978004,127.0441092,서울특별시 강남구 역삼동 772,movie/concerthall
10066,디마떼오홀,37.5801365,127.0039895,서울특별시 종로구 동숭동 1-141,movie/concerthall
10067,떼아뜨르 추,37.5531351,126.9222205,서울특별시 마포구 어울마당로 94-8,movie/concerthall
10068,라트어린이극장,37.4842634,127.0421783,서울특별시 강남구 도곡동 514-1,movie/concerthall
10069,레진코믹스 브이홀,37.554415,126.9219661,서울특별시 마포구 홍익로 25 서교호텔별관 지하,movie/concerthall
10070,롤링홀,37.5484994,126.9201265,서울특별시 마포구 어울마당로 35 신보빌딩B1,movie/concerthall
10071,롯데몰 김포공항점,37.5713694,126.80296,서울특별시 강서구 하늘길  38,movie/concerthall
10072,롯데백화점 노원점,37.6550434,127.0610971,서울특별시 노원구 동일로 1414,movie/concerthall
10073,롯데시네마 강동,37.5366479,127.1253571,서울특별시 강동구 천호옛길 85,movie/concerthall
10074,롯데시네마 강동관,37.536655,127.125348,서울특별시 강동구 성내동 44-1,movie/concerthall
10075,롯데시네마 건대입구관,37.5375105,127.0725939,서울특별시 광진구 아차산로 262 (자양동),movie/concerthall
10076,롯데시네마 누리꿈(상암),37.5791791,126.8903547,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어빌딩 디지털파빌리온 4층,movie/concerthall
10077,롯데시네마 롯데월드,37.5112793,127.0980427,서울특별시 송파구 잠실동 40-1,movie/concerthall
10078,롯데시네마 브로드웨이,37.5163809,127.021971,서울특별시 강남구 도산대로8길 8,movie/concerthall
10079,롯데시네마 씨티(강남),37.5003768,127.0269314,서울특별시 강남구 역삼동 816,movie/concerthall
10080,롯데시네마 에비뉴엘(명동),37.5,127,,etc
10081,롯데시네마 피카디리,37.5,127,,etc
10082,롯데시네마 피카디리관,37.5710437,126.9912115,서울특별시 종로구 돈의동 137,movie/concerthall
10083,롯데시네마 합정,37.5489328,126.9136744,서울특별시 마포구 양화로 45,movie/concerthall
10084,롯데시네마 홍대입구,37.5572394,126.9249811,서울특별시 마포구 양화로  176,movie/concerthall
10085,롯데시네마 홍대입구관,37.5572394,126.9249811,서울특별시 마포구 양화로 176 스타피카소 8~11층,movie/concerthall
10086,롯데시네마 황학,37.5710291,127.0212194,서울특별시 중구 황학동 2545 롯데캐슬 베네치아 1층 1222~4호,movie/concerthall
10087,롯데월드 예술극장,37.5112793,127.0980427,서울특별시 송파구 잠실동 40-1,movie/concerthall
10088,루나틱전용관,37.5801263,127.0042551,서울특별시 종로구 동숭동 1-150 지하1층,movie/concerthall
10089,르네상스 서울호텔,37.5032294,127.0414984,서울특별시 강남구 역삼동 676번지 3층,movie/concerthall
10090,르메이에르 씨어터,37.5807835,127.0041587,서울특별시 종로구 동숭동 1-145 대학빌딩 B1,movie/concerthall
10091,리츠칼튼 서울호텔 그랜드볼룸,37.5048671,127.0268226,"서울특별시 강남구 역삼동 602, The Ritz-Carlton, Seoul",movie/concerthall
10092,마포아트센터,37.5499041,126.9455277,서울특별시 마포구 대흥로20길   28,movie/concerthall
10093,메가박스 강남,37.4979429,127.0265303,서울특별시 서초구 서초동 1317-20 아라타워 8층 씨너스 강남,movie/concerthall
10094,메가박스 동대문,37.5658032,127.0074043,서울특별시 중구 을지로6가 21,movie/concerthall
10095,메가박스 목동,37.5291398,126.8760174,서울특별시 양천구 목동동로 309,movie/concerthall
10096,메가박스 상봉,37.5930863,127.0747635,서울특별시 중랑구 망우로30길 3,movie/concerthall
10097,메가박스 센트럴,37.5043222,127.0035383,서울특별시 서초구 반포4동 19-3 센트럴시티 내 지하층,movie/concerthall
10098,메가박스 수유,37.6424093,127.0298017,서울특별시 강북구 도봉로 399,movie/concerthall
10099,메가박스 신촌,37.5598307,126.9423898,서울특별시 서대문구 신촌역로  30,movie/concerthall
10100,메가박스 아트나인,37.4848049,126.981685,서울특별시 동작구 동작대로 89,movie/concerthall
10101,메가박스 코엑스,37.5124878,127.058853,서울특별시 강남구 삼성동 159,movie/concerthall
10102,명동 난타 전용관,37.5634602,126.9837519,서울특별시 중구 명동2가 50-14 유네스코빌딩 3층,movie/concerthall
10103,명동예술극장,37.564057,126.9841854,서울특별시 중구 명동길 35 명동예술극장,movie/concerthall
10104,명보아트홀,37.5647012,126.9932151,서울특별시 중구 초동 18-5,movie/concerthall
10105,명월관,37.5514818,126.9228095,서울특별시 마포구 와우산로19길 6-5,movie/concerthall
10106,모차르트홀,37.4864339,127.0045516,서울특별시 서초구 서초3동 1515-3번지 모차르트빌딩 2층,movie/concerthall
10107,목동아이스링크,37.5305254,126.8816969,서울특별시 양천구 목1동 914,movie/concerthall
10108,문예회관소극장,37.5799333,127.002897,서울특별시 종로구 동숭동 1-130,movie/concerthall
10109,문화일보홀,37.5671176,126.9686735,서울특별시 중구 충정로 1가 68번지 문화일보홀,movie/concerthall
10110,뮤지컬 샤우트 전용극장,37.5807835,127.0041587,서울특별시 종로구 동숭동 1-145번지 대학빌딩 지하1층,movie/concerthall
10111,뮤지컬 전용 극장 - 씨어터 S,37.5460352,126.9649214,서울특별시 용산구 청파동2가 53-12 숙명여자대학교 내,movie/concerthall
10112,뮤지컬 전용관 팝콘하우스,37.5658696,126.972876,서울특별시 중구 정동 8-11 (구 정동이벤트홀),movie/concerthall
10113,민속극장 풍류,37.510235,127.0446673,서울특별시 강남구 삼성동 112-2 한국문화재보호재단,movie/concerthall
10114,밀레니엄서울힐튼호텔 컨벤션센터,37.5554016,126.9753825,서울특별시 중구 남대문로 5가 395,movie/concerthall
10115,백암아트홀,37.5105408,127.065929,서울특별시 강남구 삼성동 170-5 백암아트홀,movie/concerthall
10116,벨벳 바나나 클럽,37.5525892,126.9214312,서울특별시 마포구 홍익로3길 44 호곡빌딩 지하1층,movie/concerthall
10117,비보이를 사랑한 발레리나 전용극장(쇼비보이),37.5681627,126.9699713,서울특별시 중구 정동 22 경향신문사 사옥 경향아트힐 3층,movie/concerthall
10118,산울림소극장,37.5550895,126.9301069,서울특별시 마포구 와우산로 157 지하 1층 소극장 산울림,movie/concerthall
10119,삼성동 섬유센터 이벤트홀,37.5074584,127.0606539,서울특별시 강남구 대치동 944-31,movie/concerthall
10120,삼일로 창고극장,37.5634531,126.9879054,서울특별시 중구 저동1가 20-6,movie/concerthall
10121,상상마당 라이브홀,37.5509488,126.9210658,서울특별시 마포구 어울마당로 65,movie/concerthall
10122,샘터파랑새극장,37.5815515,127.0023436,서울특별시 종로구 동숭동 1-115,movie/concerthall
10123,샤롯데씨어터,37.5119444,127.1009753,서울특별시 송파구 잠실동 41-1번지,movie/concerthall
10124,서강대학교 메리홀,37.5517132,126.9410634,서울특별시 마포구 백범로 35 서강대학교 커뮤니케이션센터 메리홀 105호,movie/concerthall
10125,서울 신라호텔 다이너스티홀,37.5568322,127.0063426,서울특별시 중구 장충동2가 202,movie/concerthall
10126,서울 잠실 학생체육관,37.5121532,127.0754598,서울특별시 송파구 잠실1동 10-3 종합운동장 내,movie/concerthall
10127,서울교육문화회관 대극장,37.4669827,127.0325396,서울특별시 서초구 양재2동 202번지,movie/concerthall
10128,서울극장,37.572185,126.9768661,서울특별시 종로구 세종대로 175,movie/concerthall
10129,서울놀이마당,37.5077131,127.100583,서울특별시 송파구 잠실동 47번지,movie/concerthall
10130,서울바로크챔버홀(구 DS홀),37.4817324,127.0145085,서울특별시 서초구 서초3동 1450-2 DSI빌딩 3층,movie/concerthall
10131,서울애니시네마,37.5584252,126.9879469,서울특별시 중구 예장동8-145,movie/concerthall
10132,서울열린극장 창동,37.6582055,127.0508212,서울특별시 도봉구 창4동 1-6번지,movie/concerthall
